xs,groups,filter_type,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success
xs0,groups3,single,[1030],410,"{'thickness': 3.6831689555837888, 'norm': 2.7809616628349567, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.4160399107495323, 'bg1': 0.8810667515499517, 'bg2': 3.3814226360991597}","{'thickness': 2.506791687527037, 'norm': 1.202909980023792, 'temp': 300.0, 'p1': -5.869326182284567, 'cellulose': np.float64(0.002816819193583786), 'α': np.float64(0.9971831808064162), 'ext_l2': 0.0, 'ext_Gg2': 1383.0721271925834, 'ext_L2': 150973.69066215743, 'α0': 7.387208804987958, 'β0': 1.071749809521289, 'bg0': -3.433609822066501, 'bg1': 0.963584506418556, 'bg2': 2.9668127703480422}","{'thickness': 0.5109739602978141, 'norm': 0.8927443681256367, 'temp': 0, 'p1': 16.14245991202854, 'cellulose': 0.04534230891667569, 'α': 0.04534232036304252, 'ext_l2': 0, 'ext_Gg2': 824765097.5323923, 'ext_L2': 89973919646.46732, 'α0': 9.517122097957945, 'β0': 0.28520774761739226, 'bg0': 35.55006860771546, 'bg1': 12.300282866163101, 'bg2': 25.683185569338068}",14773.644758816436,True
xs0,groups3,single,[1120],190,"{'thickness': 2.9918983919283755, 'norm': 2.217639316881949, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00021353294141590595, 'bg1': -0.00014526164159178734, 'bg2': -0.00028227129951119423}","{'thickness': 2.6439314518153214, 'norm': 3.462188660319601, 'temp': 300.0, 'p1': -2.295053739635005, 'cellulose': np.float64(0.0915334374722662), 'α': np.float64(0.9084665625277337), 'ext_l2': 0.0, 'ext_Gg2': 198.1120425143157, 'ext_L2': 19893.661465066827, 'α0': 1.4932304813051054, 'β0': 1.904516099666652, 'bg0': -0.00021353294141590595, 'bg1': -0.00014526164159178734, 'bg2': -0.00028227129951119423}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",5084.707764863663,True
xs0,groups3,single,[1100],740,"{'thickness': 2.443608057043694, 'norm': 1.4727819315321407, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.5003219422651455, 'bg1': 0.1118335936916992, 'bg2': 0.5464267714414746}","{'thickness': 1.8325084367174083, 'norm': 0.7733930958739503, 'temp': 300.0, 'p1': -5.352042332649194, 'cellulose': np.float64(0.004716116445354931), 'α': np.float64(0.9952838835546449), 'ext_l2': 0.0, 'ext_Gg2': 433.97645316855693, 'ext_L2': 43675.4541572702, 'α0': 2.778758102530412, 'β0': 2.857371675162157, 'bg0': -0.49423430603928864, 'bg1': 0.143724802066572, 'bg2': 0.4204868650995195}","{'thickness': 0.12957803082626027, 'norm': 0.1530818869683335, 'temp': 0, 'p1': 4.233374974356855, 'cellulose': 0.019870931699827454, 'α': 0.01987093121639406, 'ext_l2': 0, 'ext_Gg2': 0.01595462932129935, 'ext_L2': 88593.51736008191, 'α0': 0.5777411745400001, 'β0': 0.46745918978650464, 'bg0': 0.29052124060500945, 'bg1': 0.08752140431527676, 'bg2': 0.2375719850257701}",7219.033576713703,True
xs0,groups3,single,[1040],290,"{'thickness': 2.8636414717530556, 'norm': 1.7968500721149465, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 7.903429096098989, 'bg1': -2.136541424668394, 'bg2': -7.268171292729676}","{'thickness': 2.403504340977399, 'norm': 2.807352791391975, 'temp': 300.0, 'p1': -0.9621216680523155, 'cellulose': np.float64(0.27645360274149816), 'α': np.float64(0.7235463972585018), 'ext_l2': 0.0, 'ext_Gg2': 9991.916098911955, 'ext_L2': 324263.89153026126, 'α0': 34.24990633959005, 'β0': 2.407145465749978, 'bg0': 10.01337758579757, 'bg1': -2.671991266310215, 'bg2': -9.380718133063056}","{'thickness': 0.749078928514608, 'norm': 4.307096226394914, 'temp': 0, 'p1': 0.8645954045086933, 'cellulose': 0.172942431798292, 'α': 0.172942431798292, 'ext_l2': 0, 'ext_Gg2': 229676.54130151906, 'ext_L2': 31495.88715234686, 'α0': 3134.69579098792, 'β0': 7.8009057345693495, 'bg0': 675.1085255302569, 'bg1': 180.1337594228016, 'bg2': 632.5342798267712}",17778.794917498766,True
xs0,groups3,single,[1070],950,"{'thickness': 3.180570448910642, 'norm': 2.4966587015889967, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.0842357920482755, 'bg1': -0.3473346062237397, 'bg2': -0.7761688848258927}","{'thickness': 2.795552690151638, 'norm': 1.5218318582048191, 'temp': 300.0, 'p1': -4.535402004379401, 'cellulose': np.float64(0.01060884150976087), 'α': np.float64(0.9893911584902391), 'ext_l2': 0.0, 'ext_Gg2': 944.2073963560665, 'ext_L2': 94713.52156870821, 'α0': 5.647339315025135, 'β0': 2.88455646658833, 'bg0': 1.0616933743003756, 'bg1': -0.3369978873524815, 'bg2': -0.780952381552197}","{'thickness': 0.4929071667139105, 'norm': 0.8780931133822115, 'temp': 0, 'p1': 2.6495720288269924, 'cellulose': 0.02781068694750792, 'α': 0.02781068592736424, 'ext_l2': 0, 'ext_Gg2': 1416021632.962008, 'ext_L2': 142216219466.48352, 'α0': 2.739193997321755, 'β0': 0.5274595768660051, 'bg0': 0.24076416625102368, 'bg1': 0.073835357467991, 'bg2': 0.186006331397357}",12056.108079004369,True
xs0,groups3,single,[1100],800,"{'thickness': 3.062383163818276, 'norm': 1.988289557559559, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.006122961873188615, 'bg1': -0.015563403023406863, 'bg2': 0.08307671418879181}","{'thickness': 2.4518874034010856, 'norm': 1.4734418257115525, 'temp': 300.0, 'p1': -3.3261689106702335, 'cellulose': np.float64(0.03468427162216393), 'α': np.float64(0.9653157283778361), 'ext_l2': 0.0, 'ext_Gg2': 13.765863371610898, 'ext_L2': 86.99133117595625, 'α0': 9.806443733462212, 'β0': 5.573543165502246, 'bg0': 0.019558666041120887, 'bg1': -0.007441997178830206, 'bg2': 0.027270557824522257}","{'thickness': 0.4553057571394816, 'norm': 0.9097992874041971, 'temp': 0, 'p1': 1.0770842301937091, 'cellulose': 0.036062151059758955, 'α': 0.03606214962724419, 'ext_l2': 0, 'ext_Gg2': 11.443118215953735, 'ext_L2': 320.913045646207, 'α0': 4.916873089084907, 'β0': 1.1448730377482277, 'bg0': 0.33868695107342417, 'bg1': 0.09857932291342261, 'bg2': 0.27232137966989445}",14015.593600398619,True
xs0,groups3,single,[1110],830,"{'thickness': 1.9069251467005297, 'norm': 0.8235086994389166, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0096424191724509, 'bg1': -0.005118278204463422, 'bg2': -0.01802679232787341}","{'thickness': 1.6950181299443718, 'norm': 0.7087211504765372, 'temp': 300.0, 'p1': -4.372560807245311, 'cellulose': np.float64(0.012461632720296883), 'α': np.float64(0.9875383672797031), 'ext_l2': 0.0, 'ext_Gg2': 8445.998100239027, 'ext_L2': 999886.5171749421, 'α0': 1.7118328044394715, 'β0': 2.9017240709938172, 'bg0': -0.0096424191724509, 'bg1': -0.005118278204463422, 'bg2': -0.01802679232787341}","{'thickness': 1.7026399126171985, 'norm': 0.8285575939302109, 'temp': 0, 'p1': 10.391457441282299, 'cellulose': 0.12788081255182468, 'α': 0.12788080895520845, 'ext_l2': 0, 'ext_Gg2': 11.143412322891066, 'ext_L2': 88.73864277511315, 'α0': 17.76776246329063, 'β0': 47.11623056024344, 'bg0': 46345314.89827093, 'bg1': 5544837.4276277935, 'bg2': 105026421.85598817}",2457437.5855765915,True
xs0,groups3,single,[1150],520,"{'thickness': 2.744381256533316, 'norm': 1.83769425447824, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00045413675252348185, 'bg1': -0.0007792002288624644, 'bg2': 0.0013777232961729169}","{'thickness': 2.822775962188053, 'norm': 3.050003489487406, 'temp': 300.0, 'p1': -3.1853710855847392, 'cellulose': np.float64(0.03971996124133126), 'α': np.float64(0.9602800387586686), 'ext_l2': 0.0, 'ext_Gg2': 479.25761011478164, 'ext_L2': 48038.14096155051, 'α0': 0.6258129466672162, 'β0': 0.8355146562528323, 'bg0': -0.00045413675252348185, 'bg1': -0.0007792002288624644, 'bg2': 0.0013777232961729169}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",18014.361147475323,True
xs0,groups3,single,[1050],610,"{'thickness': 4.452330671943787, 'norm': 4.5158492352271375, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -5.976359440130182, 'bg1': 1.5568560509709641, 'bg2': 5.819096386781894}","{'thickness': 4.452148949261968, 'norm': 2.183533178791073, 'temp': 300.0, 'p1': -3.178205045904088, 'cellulose': np.float64(0.03999419372653469), 'α': np.float64(0.9600058062734653), 'ext_l2': 0.0, 'ext_Gg2': 8055.827353528375, 'ext_L2': 548289.2079775229, 'α0': 6908.517348820089, 'β0': 428.2481775269914, 'bg0': 1.7877369547495618, 'bg1': -0.5082768042339012, 'bg2': -1.5886696223169565}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",16567.717678590056,True
xs0,groups3,single,[1120],270,"{'thickness': 2.473177585770264, 'norm': 1.2780841187397733, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.005041619995608926, 'bg1': -0.022202921099960804, 'bg2': 0.07763189869001508}","{'thickness': 2.3264612905869457, 'norm': 1.271144870177691, 'temp': 300.0, 'p1': -3.533380312356856, 'cellulose': np.float64(0.028377237087232342), 'α': np.float64(0.9716227629127676), 'ext_l2': 0.0, 'ext_Gg2': 862.3945032583297, 'ext_L2': 86501.44336740511, 'α0': 16.13064759531028, 'β0': 6.323369827850833, 'bg0': 0.0006578780012205243, 'bg1': -0.03152393887285143, 'bg2': 0.08888966008089483}","{'thickness': 0.25363781865704826, 'norm': 0.6362455757115903, 'temp': 0, 'p1': 1.4516240188354788, 'cellulose': 0.040024133200572104, 'α': 0.04002413281795543, 'ext_l2': 0, 'ext_Gg2': 950968897.5977098, 'ext_L2': 95523117170.82683, 'α0': 0.01477713150291293, 'β0': 2.5900600204498323, 'bg0': 1.022931294951808, 'bg1': 0.3336195962706413, 'bg2': 0.7964732396932153}",9493.97237383026,True
xs0,groups3,single,[1180],460,"{'thickness': 3.085751014752561, 'norm': 2.323701005976403, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.8803785811178386, 'bg1': -0.5559895164333284, 'bg2': -1.5321332674939185}","{'thickness': 3.0990859761568186, 'norm': 2.231406610484658, 'temp': 300.0, 'p1': -3.088742862201933, 'cellulose': np.float64(0.043573996502887964), 'α': np.float64(0.956426003497112), 'ext_l2': 0.0, 'ext_Gg2': 396.01444290443266, 'ext_L2': 39719.32820039864, 'α0': 3.6700150163514995, 'β0': 5.1615753702917395, 'bg0': 1.8874626650940627, 'bg1': -0.5555621412349865, 'bg2': -1.5092229716246948}","{'thickness': 0.9882637178811282, 'norm': 3.367998558928385, 'temp': 0, 'p1': 1.684277547561521, 'cellulose': 0.07019277753520646, 'α': 0.07019277969355196, 'ext_l2': 0, 'ext_Gg2': 7318904389.879761, 'ext_L2': 734997946868.6921, 'α0': 0.0015967149613239037, 'β0': 0.009115895999434348, 'bg0': 0.4718960499603538, 'bg1': 0.12959666511259785, 'bg2': 0.39740198013609024}",13005.773703767796,True
xs0,groups3,single,[990],470,"{'thickness': 4.999923531596676, 'norm': 7.439942623715809, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.242259685182944, 'bg1': 1.0767138636438176, 'bg2': 4.2498573255725205}","{'thickness': 4.94309545527456, 'norm': 9.994763241603216, 'temp': 300.0, 'p1': -2.0735530656397696, 'cellulose': np.float64(0.11169402215194385), 'α': np.float64(0.8883059778480562), 'ext_l2': 0.0, 'ext_Gg2': 6155.007078907063, 'ext_L2': 620454.3958627903, 'α0': 103.27838339976674, 'β0': 2.7606952459165996, 'bg0': -4.295170600176789, 'bg1': 1.1689673764631152, 'bg2': 3.7601108335657045}","{'thickness': 1.8063342818358756, 'norm': 11.58782877124889, 'temp': 0, 'p1': 1.5593452231793787, 'cellulose': 0.1547158435381789, 'α': 0.15471584493891796, 'ext_l2': 0, 'ext_Gg2': 119725155968.00525, 'ext_L2': 12027024264645.023, 'α0': 1139359.0261804087, 'β0': 3.3397759432146947, 'bg0': 330.1138542049572, 'bg1': 115.59828041371328, 'bg2': 235.66913021229172}",20224.234438269,True
xs0,groups3,single,[1160],150,"{'thickness': 3.9663536027209956, 'norm': 4.338296549826747, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.9826568078715354, 'bg1': -0.6215972865466028, 'bg2': -1.4750338408630341}","{'thickness': 3.664873523238409, 'norm': 3.347530801017181, 'temp': 300.0, 'p1': -3.374356147691117, 'cellulose': np.float64(0.03310658225206736), 'α': np.float64(0.9668934177479327), 'ext_l2': 0.0, 'ext_Gg2': 931.6874247166057, 'ext_L2': 72793.8550090264, 'α0': 8.891099597943995, 'β0': 6.133846608539445, 'bg0': 1.9504628205904737, 'bg1': -0.599026987911202, 'bg2': -1.493229723884724}","{'thickness': 0.6487378833373799, 'norm': 2.9935392428667367, 'temp': 0, 'p1': 0.9637043839868974, 'cellulose': 0.03084869426350313, 'α': 0.030848694861963726, 'ext_l2': 0, 'ext_Gg2': 0.24324596120007697, 'ext_L2': 307615.8615054685, 'α0': 5.8040391602515635, 'β0': 1.696276578710558, 'bg0': 0.20964325852025378, 'bg1': 0.06229224949154675, 'bg2': 0.1685343251724687}",1723.4017404831113,True
xs0,groups3,single,[1100],870,"{'thickness': 4.650681671954446, 'norm': 7.104334940656328, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.8181259251432493, 'bg1': -0.5748470791149884, 'bg2': -1.3052740721032023}","{'thickness': 3.6786669777263974, 'norm': 3.2013434343781566, 'temp': 300.0, 'p1': -3.5003372358161684, 'cellulose': np.float64(0.02930263689557604), 'α': np.float64(0.970697363104424), 'ext_l2': 0.0, 'ext_Gg2': 433.6782567086317, 'ext_L2': 43419.389321785464, 'α0': 6.878884503197125, 'β0': 6.245965487459074, 'bg0': 1.6221275993157178, 'bg1': -0.48924383462872356, 'bg2': -1.239716854528524}","{'thickness': 0.641287075481104, 'norm': 2.991646740818391, 'temp': 0, 'p1': 1.2149617208066044, 'cellulose': 0.0345583620178613, 'α': 0.03455836173500824, 'ext_l2': 0, 'ext_Gg2': 3682828053.1688786, 'ext_L2': 367952464412.9082, 'α0': 3.498660319579556, 'β0': 0.002512258332774522, 'bg0': 0.23744220492951376, 'bg1': 0.07027639790876145, 'bg2': 0.19219230493967576}",9525.438640960367,True
xs0,groups3,single,[1160],50,"{'thickness': 2.7744328248756216, 'norm': 1.8133858775295872, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.44342160515952855, 'bg1': -0.15964755357708782, 'bg2': -0.24710999603848904}","{'thickness': 2.3086022995739324, 'norm': 0.9740905414379429, 'temp': 300.0, 'p1': -5.48193914397943, 'cellulose': np.float64(0.004144008335713619), 'α': np.float64(0.9958559916642865), 'ext_l2': 0.0, 'ext_Gg2': 671.3696705712824, 'ext_L2': 67005.70631405855, 'α0': 4.725044425926514, 'β0': 4.000946314395629, 'bg0': 0.439336778013967, 'bg1': -0.1410590431187302, 'bg2': -0.3015138307819143}","{'thickness': 0.10624004414469781, 'norm': 0.17549864930165493, 'temp': 0, 'p1': 3.429117119127302, 'cellulose': 0.014151402344851276, 'α': 0.014151400597140786, 'ext_l2': 0, 'ext_Gg2': 480668544.4968771, 'ext_L2': 47986351795.57531, 'α0': 0.5328516359633673, 'β0': 0.2773770306311778, 'bg0': 0.013301288916402455, 'bg1': 2.664862472921194e-07, 'bg2': 0.017999254183547454}",60.435992165518684,True
xs0,groups3,single,[1120],300,"{'thickness': 2.6368990080273127, 'norm': 1.4986170115028998, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -6.95998314768076e-05, 'bg1': -4.972249735146761e-05, 'bg2': -8.465093560516834e-05}","{'thickness': 2.5696452142309925, 'norm': 1.61667239590536, 'temp': 300.0, 'p1': -3.8303060629770336, 'cellulose': np.float64(0.02124195850343921), 'α': np.float64(0.9787580414965608), 'ext_l2': 0.0, 'ext_Gg2': 939.3767582053674, 'ext_L2': 93940.00523406004, 'α0': 2.8204478812739575, 'β0': 2.3135053080935912, 'bg0': -6.959971506148577e-05, 'bg1': -4.972249735146761e-05, 'bg2': -8.465081918984652e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",16120.902072429668,True
xs0,groups3,single,[1110],340,"{'thickness': 2.8293504412802104, 'norm': 1.6428654548572412, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.0314560489496216, 'bg1': 0.516635995125398, 'bg2': 2.0331261245300993}","{'thickness': 1.941244843059064, 'norm': 1.1276889937129102, 'temp': 300.0, 'p1': -2.578658943251517, 'cellulose': np.float64(0.07052458771534224), 'α': np.float64(0.9294754122846577), 'ext_l2': 0.0, 'ext_Gg2': 1.578885204817082, 'ext_L2': 139610.99662030724, 'α0': 2.0881822564425727, 'β0': 5.23287202227084, 'bg0': -1.20918513124343, 'bg1': 0.3799053591210395, 'bg2': 0.9611199720529839}","{'thickness': 1.1787262814812018e-05, 'norm': 0.3804928209364939, 'temp': 0, 'p1': 0.8475154019505307, 'cellulose': 0.055555372161953366, 'α': 0.05555537078453351, 'ext_l2': 0, 'ext_Gg2': 415886.3477538836, 'ext_L2': 33614396696.174576, 'α0': 0.8593302795980289, 'β0': 3.069662954095419, 'bg0': 0.06207632263785671, 'bg1': 0.02542845742954928, 'bg2': 0.06849060375596842}",15939.654141232531,True
xs0,groups3,single,[1130],780,"{'thickness': 2.8163537729823815, 'norm': 1.9288736834284748, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.39886161079630256, 'bg1': 0.05721302516758442, 'bg2': 0.5705680249957368}","{'thickness': 1.9306311949901667, 'norm': 0.8699896199785369, 'temp': 300.0, 'p1': -4.959193945088272, 'cellulose': np.float64(0.006969665739466567), 'α': np.float64(0.9930303342605334), 'ext_l2': 0.0, 'ext_Gg2': 494.3148627894528, 'ext_L2': 49535.967447501105, 'α0': 3.697833976350749, 'β0': 3.373639810425661, 'bg0': -0.401304631610401, 'bg1': 0.11113365762867033, 'bg2': 0.3561704085441306}","{'thickness': 0.08760539539920098, 'norm': 0.14809646354313596, 'temp': 0, 'p1': 2.610353751403144, 'cellulose': 0.018066491942097862, 'α': 0.018066492125929253, 'ext_l2': 0, 'ext_Gg2': 1160640275.4618232, 'ext_L2': 116175112802.12752, 'α0': 0.0015845995453083212, 'β0': 0.41903971131475115, 'bg0': 0.4257242344648631, 'bg1': 0.1420524893205306, 'bg2': 0.31925606793786876}",5573.1722202030505,True
xs0,groups3,single,[1100],680,"{'thickness': 2.6495542964474628, 'norm': 1.6667428363228913, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0324895161902532, 'bg1': -0.06761054950766265, 'bg2': 0.19096503336913884}","{'thickness': 1.9216144295514959, 'norm': 0.788948051030359, 'temp': 300.0, 'p1': -13.414167465254243, 'cellulose': np.float64(1.4938274711458862e-06), 'α': np.float64(0.999998506172529), 'ext_l2': 0.0, 'ext_Gg2': 466.7396970084603, 'ext_L2': 42659.072017278755, 'α0': 5.925086590108528, 'β0': 4.110245964566401, 'bg0': -0.026517818798311055, 'bg1': 0.0013132827589288354, 'bg2': 0.050878049805760384}","{'thickness': 0.34738682864788545, 'norm': 0.36609558894442457, 'temp': 0, 'p1': 27402.845688748668, 'cellulose': 0.04093506253070228, 'α': 0.04092727791406426, 'ext_l2': 0, 'ext_Gg2': 1763059074.5042922, 'ext_L2': 160816586896.30682, 'α0': 0.010837499824358372, 'β0': 0.6541360111572022, 'bg0': 0.2461893503588233, 'bg1': 0.0685030917823727, 'bg2': 0.20050505981157823}",5949.223573641306,True
xs0,groups3,single,[1200],830,"{'thickness': 2.612717297392875, 'norm': 1.633781252298912, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0009463330497965217, 'bg1': -0.02506743068806827, 'bg2': 0.09197867137845606}","{'thickness': 2.61820953471213, 'norm': 1.6277173830218912, 'temp': 300.0, 'p1': -3.5901357870936685, 'cellulose': np.float64(0.026853570106588294), 'α': np.float64(0.9731464298934117), 'ext_l2': 0.0, 'ext_Gg2': 931.4472236519516, 'ext_L2': 93227.20522116162, 'α0': 3.670163872108212, 'β0': 2.741569611346288, 'bg0': 0.000935083138756454, 'bg1': -0.02482106222305447, 'bg2': 0.09119009657297283}","{'thickness': 0.4167114298490523, 'norm': 0.8274490023254241, 'temp': 0, 'p1': 1.0660067145673209, 'cellulose': 0.027857373458919994, 'α': 0.027857372871284352, 'ext_l2': 0, 'ext_Gg2': 1593822877.7649753, 'ext_L2': 159377455488.56323, 'α0': 1.4644287186611138, 'β0': 0.5625014572527411, 'bg0': 0.2461579995487698, 'bg1': 0.07609820008128569, 'bg2': 0.18993731270136452}",15442.59081297741,True
