n_start,pulse_width,xs,groups,initial_params,final_params,uncertainties,redchi,success
3280,290,xs0,groups0,"{'thickness': 0.5697985013394946, 'norm': 0.10074401436125642, 'temp': 300.0, 'p1': -3.565684070820076, 'cellulose': np.float64(0.027499999999999993), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1.072151327588533, 'ext_L2': 170.89794769165056, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.02903425565455109, 'bg1': -0.028120085480622947, 'bg2': 0.07244079909287393}","{'thickness': 0.5587138286776788, 'norm': 0.1015892685598275, 'temp': 300.0, 'p1': -3.2339410697148594, 'cellulose': np.float64(0.037908249420953284), 'α': np.float64(0.9620917505790467), 'ext_l2': 0.0, 'ext_Gg2': 1.0453126147708103, 'ext_L2': 170.70361612214757, 'α0': 14.49194227605288, 'β0': 38.034411695175244, 'bg0': 0.02904287725687027, 'bg1': -0.0287691755220294, 'bg2': 0.07296883035451174}","{'thickness': 0.2642680878634767, 'norm': 0.028594574296468396, 'temp': 0, 'p1': 3.0397579087347983, 'cellulose': 0.11086366114714652, 'α': 0.11086365764554262, 'ext_l2': 0, 'ext_Gg2': 0.012657027229673653, 'ext_L2': 1.6788091016371895, 'α0': 0.06818975669279893, 'β0': 619.993669970049, 'bg0': 0.05523898400205077, 'bg1': 0.02174177926889013, 'bg2': 0.028759646526097016}",76666.56144616849,True
3460,360,xs0,groups0,"{'thickness': 1.9785074421585493, 'norm': 0.9922621873167566, 'temp': 300.0, 'p1': -3.6223048920652055, 'cellulose': np.float64(0.026025586283397593), 'α': np.float64(0.9739744137166024), 'ext_l2': 0.0, 'ext_Gg2': 143.0825863952756, 'ext_L2': 268890.9989117144, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0529591531958431, 'bg1': 0.01719984004739672, 'bg2': 0.03843392466660589}","{'thickness': 1.9785074421585493, 'norm': 0.9922621873167566, 'temp': 300.0, 'p1': -3.6223048920652055, 'cellulose': np.float64(0.026025586283397593), 'α': np.float64(0.9739744137166024), 'ext_l2': 0.0, 'ext_Gg2': 143.0825863952756, 'ext_L2': 268890.9989117144, 'α0': 3.6699999999998405, 'β0': 3.059999999999975, 'bg0': -0.0529591531958431, 'bg1': 0.01719984004739672, 'bg2': 0.03843392466660589}","{'thickness': 0.09070667359431195, 'norm': 0.11849322991703873, 'temp': 0, 'p1': 0.2516384975116905, 'cellulose': 0.006378596828586244, 'α': 0.00637859702268085, 'ext_l2': 0, 'ext_Gg2': 24827601.063536685, 'ext_L2': 46645665529.99976, 'α0': 0.6040714472115352, 'β0': 0.12242973472004515, 'bg0': 0.04721452063420643, 'bg1': 0.015779985222735035, 'bg2': 0.0331652688285681}",18666.69832818133,True
3460,890,xs0,groups0,"{'thickness': 4.997142804408549, 'norm': 6.500835592859082, 'temp': 300.0, 'p1': -3.4332611469238294, 'cellulose': np.float64(0.031271987740534225), 'α': np.float64(0.9687280122594657), 'ext_l2': 0.0, 'ext_Gg2': 5.5235401157344155, 'ext_L2': 5.919758992611879, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.6740523278713226e-07, 'bg1': -1.4284159988164902e-07, 'bg2': -1.655425876379013e-07}","{'thickness': 4.997142804408549, 'norm': 6.500835592859082, 'temp': 300.0, 'p1': -3.4332611469238294, 'cellulose': np.float64(0.031271987740534225), 'α': np.float64(0.9687280122594657), 'ext_l2': 0.0, 'ext_Gg2': 5.5235401157344155, 'ext_L2': 5.919758992611879, 'α0': 3.6699999999998405, 'β0': 3.059999999999975, 'bg0': -1.6740523278713226e-07, 'bg1': -1.4284159988164902e-07, 'bg2': -1.655425876379013e-07}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2930072.410474534,True
3610,280,xs0,groups0,"{'thickness': 2.113459741795738, 'norm': 1.2371641485548532, 'temp': 300.0, 'p1': -3.0910485247909563, 'cellulose': np.float64(0.043478008372121235), 'α': np.float64(0.9565219916278787), 'ext_l2': 0.0, 'ext_Gg2': 0.026308734304980597, 'ext_L2': 10017.314121989695, 'α0': 3.67, 'β0': 3.06, 'bg0': -8.486676961183548e-07, 'bg1': -4.074303433299065e-06, 'bg2': 4.233676008880138e-06}","{'thickness': 2.083248616633782, 'norm': 1.19750579433525, 'temp': 300.0, 'p1': -3.063362540135948, 'cellulose': np.float64(0.04464406764256903), 'α': np.float64(0.955355932357431), 'ext_l2': 0.0, 'ext_Gg2': 0.02591533094564724, 'ext_L2': 10017.723194453154, 'α0': 6.42288712461275, 'β0': 4.144197859384636, 'bg0': -8.486676961183548e-07, 'bg1': -4.074303433299065e-06, 'bg2': 4.233676008880138e-06}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",34818.19209631575,True
3020,210,xs0,groups0,"{'thickness': 1.8961019127110899, 'norm': 0.9362318882910611, 'temp': 300.0, 'p1': -3.338519023906322, 'cellulose': np.float64(0.03427314197542449), 'α': np.float64(0.9657268580245754), 'ext_l2': 0.0, 'ext_Gg2': 193.3594306709191, 'ext_L2': 100643.50717972808, 'α0': 3.67, 'β0': 3.06, 'bg0': 5.727866664528847e-06, 'bg1': -0.000781255541369319, 'bg2': 0.0010035379091277719}","{'thickness': 1.986806662336991, 'norm': 1.0483055956618796, 'temp': 300.0, 'p1': -3.2286337454472616, 'cellulose': np.float64(0.03810228940224199), 'α': np.float64(0.9618977105977581), 'ext_l2': 0.0, 'ext_Gg2': 276.2138008123377, 'ext_L2': 108131.08222185385, 'α0': 3.9066407913058603, 'β0': 3.081801041252616, 'bg0': 5.727866664528847e-06, 'bg1': -0.0016438692109659314, 'bg2': 0.0014734688447788358}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",8313.024603969192,True
3000,880,xs0,groups0,"{'thickness': 1.975908806945159, 'norm': 0.9869154839164591, 'temp': 300.0, 'p1': -3.565685549199584, 'cellulose': np.float64(0.027499960462615654), 'α': np.float64(0.9725000395373844), 'ext_l2': 0.0, 'ext_Gg2': 154.84158720668552, 'ext_L2': 157443.1216810548, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.07040946639608592, 'bg1': 0.025698455167002976, 'bg2': 0.04821467958390713}","{'thickness': 1.9604949168083743, 'norm': 0.9792218834288229, 'temp': 300.0, 'p1': -3.5690008165302327, 'cellulose': np.float64(0.02741143665624072), 'α': np.float64(0.9725885633437593), 'ext_l2': 0.0, 'ext_Gg2': 60.27003772296147, 'ext_L2': 157444.43884300117, 'α0': 1.9961627921357337, 'β0': 2.743453781184538, 'bg0': -0.07383914361707866, 'bg1': 0.0286533028120175, 'bg2': 0.047484781011007726}","{'thickness': 0.18800156587415942, 'norm': 0.29172138188216706, 'temp': 0, 'p1': 0.8529541011484087, 'cellulose': 0.022739798791661124, 'α': 0.022739798179575978, 'ext_l2': 0, 'ext_Gg2': 3758534.828177846, 'ext_L2': 9858630862.32234, 'α0': 0.38057025240596176, 'β0': 0.5484337109780794, 'bg0': 0.054890919401151005, 'bg1': 0.014101510756756312, 'bg2': 0.049981429077693}",61739.12380102895,True
2560,680,xs0,groups0,"{'thickness': 2.236560725688092, 'norm': 1.4114861078250316, 'temp': 300.0, 'p1': -3.0630671454804155, 'cellulose': np.float64(0.04465666820740465), 'α': np.float64(0.9553433317925955), 'ext_l2': 0.0, 'ext_Gg2': 205.70646125910085, 'ext_L2': 74144.74222458617, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.29103877244051546, 'bg1': -0.08013093296904117, 'bg2': -0.2409299217397347}","{'thickness': 2.157307843725941, 'norm': 1.2687722315308527, 'temp': 300.0, 'p1': -3.189580609939087, 'cellulose': np.float64(0.03955971109074349), 'α': np.float64(0.9604402889092565), 'ext_l2': 0.0, 'ext_Gg2': 4774.965924418781, 'ext_L2': 6543.370957548534, 'α0': 7.51059654376838, 'β0': 3.6214991342280127, 'bg0': 0.35266484471503645, 'bg1': -0.10210405802354217, 'bg2': -0.2892281968379393}","{'thickness': 0.06794282342902173, 'norm': 0.1049246634797438, 'temp': 0, 'p1': 0.08866423434373825, 'cellulose': 0.003368774550665092, 'α': 0.0033687745959708145, 'ext_l2': 0, 'ext_Gg2': 168324.52201289314, 'ext_L2': 233598.96256084676, 'α0': 1.9619593203080052, 'β0': 0.4658069007970902, 'bg0': 0.10400081495001637, 'bg1': 0.0329098655096283, 'bg2': 0.08195674497066771}",24122.290029120777,True
2760,910,xs0,groups0,"{'thickness': 2.0139085272020854, 'norm': 0.8614430557697974, 'temp': 300.0, 'p1': -4.839440849419468, 'cellulose': np.float64(0.007849376364933255), 'α': np.float64(0.9921506236350667), 'ext_l2': 0.0, 'ext_Gg2': 307.527990907841, 'ext_L2': 52456.79308325935, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.03331543202511966, 'bg1': 0.0131329414434731, 'bg2': 0.03909039357677102}","{'thickness': 2.00284302074144, 'norm': 0.8060025275235194, 'temp': 300.0, 'p1': -6.925551582411498, 'cellulose': np.float64(0.0009813970292893378), 'α': np.float64(0.9990186029707105), 'ext_l2': 0.0, 'ext_Gg2': 338.5099725166219, 'ext_L2': 57772.1112867956, 'α0': 4.792663531881513, 'β0': 3.525186385026027, 'bg0': -0.03523106744978577, 'bg1': 0.012047716183587909, 'bg2': 0.04666623438242823}","{'thickness': 0.1129806048692332, 'norm': 0.05422126113866362, 'temp': 0, 'p1': 0.00787547122768115, 'cellulose': 7.721378903168192e-06, 'α': 7.72137908519486e-06, 'ext_l2': 0, 'ext_Gg2': 131582828.91692661, 'ext_L2': 22440987142.26631, 'α0': 0.7434236115132437, 'β0': 0.3642673151558642, 'bg0': 0.023555087199715982, 'bg1': 0.008080473759725312, 'bg2': 0.012997507744430434}",18156.459229813634,True
2050,600,xs0,groups0,"{'thickness': 0.1460391815302109, 'norm': 0.1151412549614883, 'temp': 300.0, 'p1': 2.7950804216786658, 'cellulose': np.float64(0.9424093996872585), 'α': np.float64(0.057590600312741505), 'ext_l2': 0.0, 'ext_Gg2': 1634.5342539780133, 'ext_L2': 387897.3385533439, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0006068570073693991, 'bg1': -0.016218747477978468, 'bg2': 0.03763028047978878}","{'thickness': 0.14673703026687634, 'norm': 0.11517266747826069, 'temp': 300.0, 'p1': 3.0474868636955748, 'cellulose': np.float64(0.9546739031592523), 'α': np.float64(0.045326096840747745), 'ext_l2': 0.0, 'ext_Gg2': 5.284674673282641, 'ext_L2': 11000.252590969872, 'α0': 10.390012054391343, 'β0': 0.7415855889741338, 'bg0': 0.0006363621214404702, 'bg1': -0.016346263699233532, 'bg2': 0.03788999980315566}","{'thickness': 0.31531034414293063, 'norm': 0.08068140090721607, 'temp': 0, 'p1': 49.302690899292664, 'cellulose': 2.133408371546416, 'α': 2.1334083753131847, 'ext_l2': 0, 'ext_Gg2': 790949.2726963961, 'ext_L2': 540565914.5617974, 'α0': 2131.2773751857276, 'β0': 6.3551653225211835, 'bg0': 0.005942208949094386, 'bg1': 0.016354685626143717, 'bg2': 0.04772014678109564}",211947.07362491218,True
3540,670,xs0,groups0,"{'thickness': 2.063963280585333, 'norm': 1.1217431414461856, 'temp': 300.0, 'p1': -3.435272701440047, 'cellulose': np.float64(0.031211107029632913), 'α': np.float64(0.9687888929703671), 'ext_l2': 0.0, 'ext_Gg2': 203.2867829411178, 'ext_L2': 30786.9039277347, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.4871470890939236e-05, 'bg1': -9.152665734291077e-05, 'bg2': 1.5420722775161266e-05}","{'thickness': 2.03154989431857, 'norm': 1.0795961277758295, 'temp': 300.0, 'p1': -3.4907340601879433, 'cellulose': np.float64(0.029577027739724687), 'α': np.float64(0.9704229722602753), 'ext_l2': 0.0, 'ext_Gg2': 0.7282009789438826, 'ext_L2': 2871.3721711390303, 'α0': 2.4327936145384705, 'β0': 3.4108976125581623, 'bg0': -4.4871470890939236e-05, 'bg1': -9.152665734291077e-05, 'bg2': 1.5420722775161266e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",68676.66822566108,True
3470,60,xs0,groups0,"{'thickness': 1.9150240717892977, 'norm': 0.7866125986638361, 'temp': 300.0, 'p1': -7.265536382887905, 'cellulose': np.float64(0.0006987375405849756), 'α': np.float64(0.9993012624594151), 'ext_l2': 0.0, 'ext_Gg2': 5053.28838899805, 'ext_L2': 5581.801774643624, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.019284792942926288, 'bg1': 0.0008020517416298389, 'bg2': 0.03487216052599251}","{'thickness': 1.9364081539517595, 'norm': 0.7920389047725876, 'temp': 300.0, 'p1': -11.813963862860192, 'cellulose': np.float64(7.400438791774422e-06), 'α': np.float64(0.9999925995612082), 'ext_l2': 0.0, 'ext_Gg2': 5488.979794526765, 'ext_L2': 6013.191745851187, 'α0': 4.923750880507726, 'β0': 3.215584302556009, 'bg0': -0.016214860952459276, 'bg1': -0.0006481993477791548, 'bg2': 0.034872046555392444}","{'thickness': 0.035371316329580425, 'norm': 0.028056772294531337, 'temp': 0, 'p1': 417.29780145153023, 'cellulose': 0.0030881639921596584, 'α': 0.0030879350232937753, 'ext_l2': 0, 'ext_Gg2': 26952929.821551092, 'ext_L2': 29699765.41366019, 'α0': 0.008092597843115145, 'β0': 0.09327470086422252, 'bg0': 0.00809351603563184, 'bg1': 0.002796095732496006, 'bg2': 0.005523602419960712}",124.46864469007518,True
3980,300,xs0,groups0,"{'thickness': 2.9303928582520578, 'norm': 3.1730040527201804, 'temp': 300.0, 'p1': -3.0892441648872158, 'cellulose': np.float64(0.04355310934099624), 'α': np.float64(0.9564468906590037), 'ext_l2': 0.0, 'ext_Gg2': 3.5310829513285347, 'ext_L2': 324.00106344776526, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00031056359875947237, 'bg1': -0.00043945061042904854, 'bg2': -3.6491663195192814e-05}","{'thickness': 3.0564021512931028, 'norm': 3.8162037453497213, 'temp': 300.0, 'p1': -3.017936747485539, 'cellulose': np.float64(0.04662209720779876), 'α': np.float64(0.9533779027922012), 'ext_l2': 0.0, 'ext_Gg2': 3.259400826335357, 'ext_L2': 353.043658096075, 'α0': 1.1578607386505533, 'β0': 1.767030856703644, 'bg0': -0.0003105646464973688, 'bg1': -0.00043945061042904854, 'bg2': -3.6491663195192814e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",54299.467161531065,True
3850,870,xs0,groups0,"{'thickness': 2.2728219018722764, 'norm': 1.464969029852259, 'temp': 300.0, 'p1': -3.063022157355906, 'cellulose': np.float64(0.04465858755034325), 'α': np.float64(0.9553414124496566), 'ext_l2': 0.0, 'ext_Gg2': 7026.174864098754, 'ext_L2': 5393.532909623244, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.6743332956684753, 'bg1': 0.7406976278871298, 'bg2': 1.7516766062472016}","{'thickness': 2.2661477164806874, 'norm': 1.4505691276989847, 'temp': 300.0, 'p1': -3.2082178054488466, 'cellulose': np.float64(0.0388576406958114), 'α': np.float64(0.9611423593041887), 'ext_l2': 0.0, 'ext_Gg2': 482.21753066707674, 'ext_L2': 29459.39356762095, 'α0': 0.813334960406518, 'β0': 2.082112299853249, 'bg0': -2.6743332956684753, 'bg1': 0.7406976278871298, 'bg2': 1.7516766062472016}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",212365.64977587972,True
2500,890,xs0,groups0,"{'thickness': 3.455866687982243, 'norm': 6.360512903021678, 'temp': 300.0, 'p1': -2.3343788875035116, 'cellulose': np.float64(0.08831545729378737), 'α': np.float64(0.9116845427062127), 'ext_l2': 0.0, 'ext_Gg2': 8925.574926741821, 'ext_L2': 27886.55451822558, 'α0': 3.67, 'β0': 3.06, 'bg0': 8.70309304445982e-06, 'bg1': -0.02171692403499037, 'bg2': 0.018157524871639907}","{'thickness': 3.483999956436822, 'norm': 6.642312769309623, 'temp': 300.0, 'p1': -2.3343783488958163, 'cellulose': np.float64(0.08831550066024654), 'α': np.float64(0.9116844993397535), 'ext_l2': 0.0, 'ext_Gg2': 8752.67195309962, 'ext_L2': 27364.09687109598, 'α0': 2.649110913810286, 'β0': 4.658466241131052, 'bg0': 8.70309304445982e-06, 'bg1': -0.02171692403499037, 'bg2': 0.018157524871639907}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",219676.52145394776,True
3740,130,xs0,groups0,"{'thickness': 1.9656808219898625, 'norm': 0.9908808522656758, 'temp': 300.0, 'p1': -3.647893107374859, 'cellulose': np.float64(0.025384776480664673), 'α': np.float64(0.9746152235193354), 'ext_l2': 0.0, 'ext_Gg2': 312.77075793285644, 'ext_L2': 39450.19505894898, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.2217788025736809e-06, 'bg1': 0.0010525857796892524, 'bg2': -0.001449837232939899}","{'thickness': 1.9261922018405562, 'norm': 0.9403670553594148, 'temp': 300.0, 'p1': -3.7793117720595397, 'cellulose': np.float64(0.022328457706510037), 'α': np.float64(0.9776715422934898), 'ext_l2': 0.0, 'ext_Gg2': 434.7205301580304, 'ext_L2': 26353.902725737677, 'α0': 3.378676557810751, 'β0': 2.8511059409877273, 'bg0': -1.2217788025736809e-06, 'bg1': -0.0002250265097245574, 'bg2': -0.0003418303094804287}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1383.303970085451,True
