n_start,pulse_width,xs,groups,initial_params,final_params,uncertainties,redchi,success
670,530,xs0,groups2,"{'thickness': 2.4436821594504368, 'norm': 1.4607413725003573, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.05606898304540664, 'bg1': -0.02469966432545334, 'bg2': -0.014514741371385753}","{'thickness': 2.3546910538843036, 'norm': 1.1128158157047392, 'temp': 300.0, 'p1': -5.282275315608075, 'cellulose': np.float64(0.005055172468540229), 'α': np.float64(0.9949448275314599), 'ext_l2': 0.0, 'ext_Gg2': 715.7464112480855, 'ext_L2': 100000.75703295552, 'α0': 4.360646109902081, 'β0': 3.0506657085266116, 'bg0': 0.06843726255465299, 'bg1': -0.03153331868816167, 'bg2': -0.008256432367488742}","{'thickness': 0.20385189194674938, 'norm': 0.25360412173575436, 'temp': 0, 'p1': 3.096566356603454, 'cellulose': 0.015574544963844453, 'α': 0.015574548597879512, 'ext_l2': 0, 'ext_Gg2': 130307029.27573878, 'ext_L2': 18254183570.853516, 'α0': 1.1912797539175963, 'β0': 0.549102010708737, 'bg0': 0.04925624263590617, 'bg1': 0.02058610626211602, 'bg2': 0.03123919333260913}",6248.483982453959,True
1640,430,xs0,groups2,"{'thickness': 2.398545825658356, 'norm': 1.3649556017654192, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.08616040926426649, 'bg1': -0.034573494689539075, 'bg2': -0.03363859315868467}","{'thickness': 2.156287295403448, 'norm': 0.8861009390166914, 'temp': 300.0, 'p1': -5.387554706070517, 'cellulose': np.float64(0.004552323926291732), 'α': np.float64(0.9954476760737082), 'ext_l2': 0.0, 'ext_Gg2': 422.4022598763927, 'ext_L2': 42334.54935883324, 'α0': 5.375342412193502, 'β0': 4.023778487608225, 'bg0': 0.005700506269931793, 'bg1': -0.0013225888833403587, 'bg2': 0.02614536671899259}","{'thickness': 0.2172860599803782, 'norm': 0.26654363069886206, 'temp': 0, 'p1': 5.246706080190911, 'cellulose': 0.023775974755217633, 'α': 0.02377596809462218, 'ext_l2': 0, 'ext_Gg2': 0.019274017844311785, 'ext_L2': 116040.45980613615, 'α0': 1.396899159673433, 'β0': 0.70764537584323, 'bg0': 0.03436832729461454, 'bg1': 0.010573182443585051, 'bg2': 0.031191181928580447}",8848.345172602361,True
3060,570,xs0,groups2,"{'thickness': 2.3173680147968327, 'norm': 1.4190224326488334, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 2.0057361194494643, 'norm': 1.028448871972778, 'temp': 300.0, 'p1': -3.6373729785627713, 'cellulose': np.float64(0.025646352204777484), 'α': np.float64(0.9743536477952225), 'ext_l2': 0.0, 'ext_Gg2': 415.8937993476802, 'ext_L2': 41607.478135432975, 'α0': 5.31377426792741, 'β0': 3.8343266097335666, 'bg0': 0.09515615343116224, 'bg1': -0.028489017277024686, 'bg2': -0.07660033786669374}","{'thickness': 0.06944571341361606, 'norm': 0.08877193633240969, 'temp': 0, 'p1': 0.16964224349665413, 'cellulose': 0.004239125029118527, 'α': 0.0042391251377076455, 'ext_l2': 0, 'ext_Gg2': 120444866.1388702, 'ext_L2': 12070023822.560562, 'α0': 1.2185672998755444, 'β0': 0.5838840475973723, 'bg0': 0.09201294644915173, 'bg1': 0.028627315446523742, 'bg2': 0.07358877745240451}",32538.306015921356,True
2380,90,xs0,groups2,"{'thickness': 2.466183762711598, 'norm': 1.4645099558784649, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.10382043069694191, 'bg1': -0.040732966852374375, 'bg2': -0.0446895663626492}","{'thickness': 2.303685099678237, 'norm': 1.1053825739500882, 'temp': 300.0, 'p1': -4.640838756470973, 'cellulose': np.float64(0.009557375709296545), 'α': np.float64(0.9904426242907035), 'ext_l2': 0.0, 'ext_Gg2': 820.1876944869796, 'ext_L2': 82033.2427583873, 'α0': 5.565373294560676, 'β0': 2.862673590355087, 'bg0': 0.09539974282961339, 'bg1': -0.03930162370670587, 'bg2': -0.03174217150080949}","{'thickness': 0.032298893857722874, 'norm': 2.0775293494887203e-07, 'temp': 0, 'p1': 0.2545253365883755, 'cellulose': 0.002409345040759515, 'α': 0.002409345251456647, 'ext_l2': 0, 'ext_Gg2': 279394775.25655466, 'ext_L2': 27983218349.774414, 'α0': 0.4147919014422139, 'β0': 0.0971452671491981, 'bg0': 0.015424252544578364, 'bg1': 0.004825678037354165, 'bg2': 0.011367024245611894}",219.87068705037623,True
2950,460,xs0,groups2,"{'thickness': 4.470332979197548, 'norm': 9.999999999890688, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -9.313225746154785e-10, 'bg1': -8.149072527885437e-10, 'bg2': -8.149072527885437e-10}","{'thickness': 4.463710369956727, 'norm': 9.999998131960426, 'temp': 300.0, 'p1': -3.5405295922911257, 'cellulose': np.float64(0.028180780600439728), 'α': np.float64(0.9718192193995603), 'ext_l2': 0.0, 'ext_Gg2': 870.8022991279968, 'ext_L2': 87090.30413090513, 'α0': 2.580627689152953, 'β0': 3.613086696342522, 'bg0': -0.0005819456418976188, 'bg1': -0.0006319399690255523, 'bg2': -0.00023416033945977688}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",582296.6716702847,True
1250,940,xs0,groups2,"{'thickness': 2.404502727028105, 'norm': 1.4178561117695876, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.07570142135955393, 'bg1': -0.030160109512507915, 'bg2': -0.031096601393073797}","{'thickness': 2.198457962118402, 'norm': 1.0236577642347695, 'temp': 300.0, 'p1': -4.973713066615909, 'cellulose': np.float64(0.006869893558548168), 'α': np.float64(0.9931301064414518), 'ext_l2': 0.0, 'ext_Gg2': 695.9589967284962, 'ext_L2': 79964.12391847551, 'α0': 5.512523411351809, 'β0': 3.0443575683216277, 'bg0': 0.06013521587010473, 'bg1': -0.026083432137966156, 'bg2': -0.014084616908803582}","{'thickness': 0.14553459287027518, 'norm': 0.16567897719749058, 'temp': 0, 'p1': 1.7350596456608374, 'cellulose': 0.011837788192964186, 'α': 0.011837788060978396, 'ext_l2': 0, 'ext_Gg2': 3.694892147774704, 'ext_L2': 1596854.7413333089, 'α0': 1.2198802783314633, 'β0': 0.39957024009370157, 'bg0': 0.012225187957873878, 'bg1': 1.8731679991888058e-05, 'bg2': 0.01717602398861285}",11639.35899008578,True
1030,60,xs0,groups2,"{'thickness': 2.4623077442791086, 'norm': 1.456459423423701, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.10506741458084434, 'bg1': -0.04115125967655331, 'bg2': -0.04546600126195699}","{'thickness': 2.2269857761555563, 'norm': 0.9997873399679397, 'temp': 300.0, 'p1': -5.213100114808432, 'cellulose': np.float64(0.0054152831295646645), 'α': np.float64(0.9945847168704354), 'ext_l2': 0.0, 'ext_Gg2': 820.6752131457934, 'ext_L2': 82082.46554155895, 'α0': 5.921762366514269, 'β0': 2.999089050065398, 'bg0': 0.08758655737619847, 'bg1': -0.03773166239261627, 'bg2': -0.024577170377597213}","{'thickness': 0.052196903778439316, 'norm': 0.05403020938186673, 'temp': 0, 'p1': 0.7226922199354698, 'cellulose': 0.003892389818782637, 'α': 0.0038923895363560976, 'ext_l2': 0, 'ext_Gg2': 0.06655490402233788, 'ext_L2': 91678.23788349029, 'α0': 0.47284147347737465, 'β0': 0.1277588292289552, 'bg0': 0.011075971544443477, 'bg1': 0.004125179820845269, 'bg2': 0.007379384903198109}",64.42529609168487,True
650,580,xs0,groups2,"{'thickness': 2.4178650238086123, 'norm': 1.4102874748995369, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.08408089843578637, 'bg1': -0.03353577177040279, 'bg2': -0.03433728881645948}","{'thickness': 2.2588553976592483, 'norm': 1.1229412768857447, 'temp': 300.0, 'p1': -4.250834659660461, 'cellulose': np.float64(0.014052058477522531), 'α': np.float64(0.9859479415224773), 'ext_l2': 0.0, 'ext_Gg2': 823.8266944290762, 'ext_L2': 82278.46355709161, 'α0': 10.02141436620773, 'β0': 2.670301259074711, 'bg0': 0.06926659867167473, 'bg1': -0.029129227623343468, 'bg2': -0.021823866292834282}","{'thickness': 0.19442465831402236, 'norm': 0.219546931145414, 'temp': 0, 'p1': 0.9250449529907115, 'cellulose': 0.012816126119011118, 'α': 0.012816126917022934, 'ext_l2': 0, 'ext_Gg2': 1101775131.4646535, 'ext_L2': 110118133636.98157, 'α0': 0.05172507362181439, 'β0': 0.3348572083406698, 'bg0': 0.04306978561486951, 'bg1': 0.016281895229516626, 'bg2': 0.029356407987949532}",5607.533374797301,True
3210,460,xs0,groups2,"{'thickness': 2.4725594442990184, 'norm': 1.6578153581581891, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 2.6704235038640878, 'norm': 2.3308043246133177, 'temp': 300.0, 'p1': -2.932131319463034, 'cellulose': np.float64(0.05058786225911032), 'α': np.float64(0.9494121377408896), 'ext_l2': 0.0, 'ext_Gg2': 1055.2396715513767, 'ext_L2': 84932.21074417129, 'α0': 2.250681569561821, 'β0': 2.193077388229132, 'bg0': -0.0012831847416236997, 'bg1': -0.002606407622806728, 'bg2': 0.0024093169486150146}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",57373.121307930094,True
2480,300,xs0,groups2,"{'thickness': 2.670769729052993, 'norm': 1.437111136250193, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.2695383618120104, 'bg1': -0.10501712991390377, 'bg2': -0.1250202654628083}","{'thickness': 2.7099678917588443, 'norm': 1.4397247504812516, 'temp': 300.0, 'p1': -3.6342039883497606, 'cellulose': np.float64(0.02572566003784146), 'α': np.float64(0.9742743399621586), 'ext_l2': 0.0, 'ext_Gg2': 1075.833061396526, 'ext_L2': 108238.44931467314, 'α0': 5.051009514943094, 'β0': 3.9278455505699474, 'bg0': 0.2546839042333886, 'bg1': -0.10129629529546946, 'bg2': -0.11020000046119094}","{'thickness': 0.3138579707486965, 'norm': 0.4424498649157999, 'temp': 0, 'p1': 0.7647972022331905, 'cellulose': 0.019168762725092405, 'α': 0.019168762406606303, 'ext_l2': 0, 'ext_Gg2': 1798972985.0268178, 'ext_L2': 180592207731.28604, 'α0': 2.2035678644235097, 'β0': 1.1254615400196646, 'bg0': 0.030522357924219923, 'bg1': 0.011545767453454413, 'bg2': 0.02644119719888285}",24805.712396964187,True
3260,570,xs0,groups2,"{'thickness': 2.4755721956584202, 'norm': 1.6778803503615836, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 2.192544122158966, 'norm': 1.3022549158416392, 'temp': 300.0, 'p1': -3.3835555498101364, 'cellulose': np.float64(0.032813365928221594), 'α': np.float64(0.9671866340717784), 'ext_l2': 0.0, 'ext_Gg2': 267.61585046877366, 'ext_L2': 52004.652304485535, 'α0': 4.264209808702161, 'β0': 3.38156959367431, 'bg0': 0.02320330438669771, 'bg1': -0.010784410638734698, 'bg2': -0.01625849399715662}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",50229.94936303811,True
2770,210,xs0,groups2,"{'thickness': 2.8383529368772975, 'norm': 1.880922225877964, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.2691821939079091, 'bg1': -0.10144654905889183, 'bg2': -0.13671765592880547}","{'thickness': 2.8334700583227814, 'norm': 1.8737922660940176, 'temp': 300.0, 'p1': -3.5419429512229215, 'cellulose': np.float64(0.02814209927158727), 'α': np.float64(0.9718579007284127), 'ext_l2': 0.0, 'ext_Gg2': 1010.9196543378785, 'ext_L2': 101096.01640408572, 'α0': 5.110674992482101, 'β0': 2.7001211006824444, 'bg0': 0.26968159421812743, 'bg1': -0.10158666060306132, 'bg2': -0.1371541500557214}","{'thickness': 0.20452480614764162, 'norm': 0.41563854710794085, 'temp': 0, 'p1': 0.41711282440947445, 'cellulose': 0.011408086446115084, 'α': 0.011408086638048308, 'ext_l2': 0, 'ext_Gg2': 1082569006.455809, 'ext_L2': 108090503699.66782, 'α0': 1.408008944157003, 'β0': 0.3752652187947585, 'bg0': 0.035857740184536586, 'bg1': 0.012524984457362697, 'bg2': 0.027570550205213876}",8296.706232841329,True
3190,490,xs0,groups2,"{'thickness': 2.248999941939003, 'norm': 1.245337274412995, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.011143520008772612, 'bg1': -0.006291177007369697, 'bg2': 0.0299486635485664}","{'thickness': 2.2411722506815086, 'norm': 1.2475894189220196, 'temp': 300.0, 'p1': -3.652157888726393, 'cellulose': np.float64(0.025279477427044207), 'α': np.float64(0.9747205225729559), 'ext_l2': 0.0, 'ext_Gg2': 878.4392172861083, 'ext_L2': 87848.0823969856, 'α0': 2.1139371631112507, 'β0': 1.488940554058782, 'bg0': -0.0111715147504583, 'bg1': -0.004955718410201371, 'bg2': 0.027109828661195934}","{'thickness': 0.19704263441246225, 'norm': 0.38469483727872367, 'temp': 0, 'p1': 0.7356685008141013, 'cellulose': 0.018127184834548293, 'α': 0.018127184787648302, 'ext_l2': 0, 'ext_Gg2': 2248069612.881577, 'ext_L2': 224581324410.25067, 'α0': 0.42791996046999414, 'β0': 0.24943217190884487, 'bg0': 0.11369815566541616, 'bg1': 0.04534048527529241, 'bg2': 0.07423361273965766}",47056.077396642846,True
2730,190,xs0,groups2,"{'thickness': 2.508235487793953, 'norm': 1.4843036051392535, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.1581496325088665, 'bg1': -0.06276333366986364, 'bg2': -0.07413335342425853}","{'thickness': 2.4334542473956935, 'norm': 1.21764446181193, 'temp': 300.0, 'p1': -4.42087082099539, 'cellulose': np.float64(0.011880904078449274), 'α': np.float64(0.9881190959215508), 'ext_l2': 0.0, 'ext_Gg2': 917.8917254442387, 'ext_L2': 91797.50501117307, 'α0': 6.613860090496281, 'β0': 3.2425988719871626, 'bg0': 0.16452170873526484, 'bg1': -0.06782456033397466, 'bg2': -0.06799088220577687}","{'thickness': 0.1251464859560559, 'norm': 0.15349815906908634, 'temp': 0, 'p1': 0.7524349691383734, 'cellulose': 0.00883339706481734, 'α': 0.00883339639114269, 'ext_l2': 0, 'ext_Gg2': 651147618.1414917, 'ext_L2': 65168587785.635216, 'α0': 1.6604925808979762, 'β0': 0.37053478677559376, 'bg0': 0.02189154589713669, 'bg1': 0.00875020533458826, 'bg2': 0.014420423262950174}",4809.524875665977,True
3190,730,xs0,groups2,"{'thickness': 2.3807589655921824, 'norm': 1.3303540693884843, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.08802558132447302, 'bg1': -0.03533000953029841, 'bg2': -0.03426220978144556}","{'thickness': 2.196640173648749, 'norm': 1.1711274368341524, 'temp': 300.0, 'p1': -3.2602812433546404, 'cellulose': np.float64(0.03695919763766642), 'α': np.float64(0.9630408023623336), 'ext_l2': 0.0, 'ext_Gg2': 121.08889075557295, 'ext_L2': 12084.044379279458, 'α0': 3.9994698590026694, 'β0': 4.134335191411599, 'bg0': -0.0012346565490588546, 'bg1': 0.010379507439211011, 'bg2': 0.004093359922990203}","{'thickness': 2.0085540027362653e-05, 'norm': 0.16869242223939196, 'temp': 0, 'p1': 0.5412656594457876, 'cellulose': 0.019265385226817436, 'α': 0.01926538507220104, 'ext_l2': 0, 'ext_Gg2': 941685.2990070785, 'ext_L2': 94192388.06921276, 'α0': 0.9283498042370386, 'β0': 0.8223451836353659, 'bg0': 1.228794723869625e-07, 'bg1': 0.0085376614953724, 'bg2': 0.019599058168476673}",42691.48397695278,True
2210,100,xs0,groups2,"{'thickness': 2.521532810952892, 'norm': 1.5233199107044122, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.1389004694065079, 'bg1': -0.052834731759503484, 'bg2': -0.06644047470763326}","{'thickness': 2.2144233945951006, 'norm': 0.9683422398469106, 'temp': 300.0, 'p1': -6.2558928093729165, 'cellulose': np.float64(0.001915435854432873), 'α': np.float64(0.9980845641455672), 'ext_l2': 0.0, 'ext_Gg2': 779.579997908847, 'ext_L2': 77944.1459436156, 'α0': 5.630458617089516, 'β0': 2.9957971293738144, 'bg0': 0.07929337280802429, 'bg1': -0.03526881546713412, 'bg2': -0.01735640352126211}","{'thickness': 0.03846614531895958, 'norm': 2.2437552712294778e-05, 'temp': 0, 'p1': 1.4937301676988528, 'cellulose': 0.002855663984915158, 'α': 0.0028556632430911427, 'ext_l2': 0, 'ext_Gg2': 384963044.98110026, 'ext_L2': 38566820409.926636, 'α0': 0.4869731159155308, 'β0': 0.13636553810557295, 'bg0': 0.010355522138100077, 'bg1': 0.004282302638217257, 'bg2': 0.005775953948333634}",311.0846170649442,True
2000,570,xs0,groups2,"{'thickness': 2.280782271034174, 'norm': 1.2949725495746245, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.002645903266966343, 'bg1': -0.0043416006956249475, 'bg2': 0.011802569380961359}","{'thickness': 2.195354630314164, 'norm': 1.2017305426717222, 'temp': 300.0, 'p1': -3.6078226065099965, 'cellulose': np.float64(0.026395217728568045), 'α': np.float64(0.973604782271432), 'ext_l2': 0.0, 'ext_Gg2': 777.5714561078173, 'ext_L2': 82611.45203918258, 'α0': 5.826901791410143, 'β0': 3.119130909885672, 'bg0': -0.009424923919141293, 'bg1': 0.0032789544202387333, 'bg2': 0.013156156172044575}","{'thickness': 0.1140638452909776, 'norm': 0.05222166348442201, 'temp': 0, 'p1': 0.35517414155738036, 'cellulose': 0.00912744631046928, 'α': 0.00912744626462699, 'ext_l2': 0, 'ext_Gg2': 919527907.5098407, 'ext_L2': 97582719977.20326, 'α0': 1.4356058971213745, 'β0': 0.42371791886848137, 'bg0': 0.02493711490403286, 'bg1': 0.011637517346604459, 'bg2': 0.015909005638944318}",15956.056182143679,True
2500,20,xs0,groups2,"{'thickness': 2.459801206841536, 'norm': 1.455979566577427, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.10458260320592672, 'bg1': -0.04091802972834557, 'bg2': -0.045462698908522725}","{'thickness': 2.1716385925894413, 'norm': 0.940200506678499, 'temp': 300.0, 'p1': -6.238490530574888, 'cellulose': np.float64(0.0019489949932717718), 'α': np.float64(0.9980510050067282), 'ext_l2': 0.0, 'ext_Gg2': 768.7249909868759, 'ext_L2': 76814.40743439666, 'α0': 5.779137813656283, 'β0': 3.0471593637219105, 'bg0': 0.06338825460989028, 'bg1': -0.029507172876037657, 'bg2': -0.008467959705740213}","{'thickness': 0.041287760355720945, 'norm': 0.04149814357060053, 'temp': 0, 'p1': 1.6756064332787088, 'cellulose': 0.0032593836162191237, 'α': 0.0032593843666555104, 'ext_l2': 0, 'ext_Gg2': 229170358.85455588, 'ext_L2': 22919737079.60163, 'α0': 0.3645141183728329, 'β0': 0.09819361530686152, 'bg0': 0.00836982837266295, 'bg1': 0.0029468339506348524, 'bg2': 0.005980570399671418}",33.75035970205495,True
1140,30,xs0,groups2,"{'thickness': 2.4630698418359716, 'norm': 1.4584015675867452, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.10514870705083013, 'bg1': -0.04117151128593832, 'bg2': -0.04556314891669899}","{'thickness': 2.4694934870022713, 'norm': 1.1245777828050412, 'temp': 300.0, 'p1': -9.77427140349602, 'cellulose': np.float64(5.689356600660901e-05), 'α': np.float64(0.9999431064339935), 'ext_l2': 0.0, 'ext_Gg2': 857.1771201178441, 'ext_L2': 85721.00342380462, 'α0': 6.324859759486454, 'β0': 3.026340379905246, 'bg0': 0.09094521182123572, 'bg1': -0.0385405138367787, 'bg2': -0.014499091310426593}","{'thickness': 0.04683854621378601, 'norm': 0.05570967040999466, 'temp': 0, 'p1': 56.45916908468897, 'cellulose': 0.0032119807202179605, 'α': 0.0032119457028907347, 'ext_l2': 0, 'ext_Gg2': 289218729.1757905, 'ext_L2': 28988732882.690617, 'α0': 0.45482988752310705, 'β0': 0.009731829169802407, 'bg0': 0.011668004871620938, 'bg1': 0.00473434273866296, 'bg2': 0.006905191799143227}",35.01021852118541,True
3480,120,xs0,groups2,"{'thickness': 2.4846908974196813, 'norm': 1.4804738982310686, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.11706759629305452, 'bg1': -0.04549031041096896, 'bg2': -0.0525907501578331}","{'thickness': 2.152707285003606, 'norm': 0.928172333648245, 'temp': 300.0, 'p1': -6.145964052934357, 'cellulose': np.float64(0.0021375309629293104), 'α': np.float64(0.9978624690370707), 'ext_l2': 0.0, 'ext_Gg2': 610.0639779963079, 'ext_L2': 81072.63995681563, 'α0': 6.441607247179668, 'β0': 3.417766100667366, 'bg0': 0.07327344466466457, 'bg1': -0.03243737458251417, 'bg2': -0.016628831392154098}","{'thickness': 0.06481160355722036, 'norm': 0.06380394593048501, 'temp': 0, 'p1': 2.4296807025177145, 'cellulose': 0.005182416438025983, 'α': 0.0051824146604105, 'ext_l2': 0, 'ext_Gg2': 580.4817541339639, 'ext_L2': 3.9730710408674037, 'α0': 0.6862456067265895, 'β0': 0.20420139760199582, 'bg0': 0.013686296537644103, 'bg1': 0.004892378314009604, 'bg2': 0.00949898172603037}",765.3929970549223,True
3370,890,xs0,groups2,"{'thickness': 3.359701279175396, 'norm': 3.7293609171051294, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.13059486832935363, 'bg1': 0.01080462452955544, 'bg2': 0.13626969954930246}","{'thickness': 3.3985090189496754, 'norm': 3.7292592216297873, 'temp': 300.0, 'p1': -3.3371794474389667, 'cellulose': np.float64(0.03431750761076295), 'α': np.float64(0.9656824923892371), 'ext_l2': 0.0, 'ext_Gg2': 839.4320461084853, 'ext_L2': 83301.12902725773, 'α0': 1.9768047231797234, 'β0': 8.642829212392032, 'bg0': -0.12066538434009999, 'bg1': 0.014444408123381436, 'bg2': 0.14063390297815204}","{'thickness': 0.4975677841773388, 'norm': 2.848277217483878, 'temp': 0, 'p1': 0.8681317953399333, 'cellulose': 0.028769728274569518, 'α': 0.028769727911159, 'ext_l2': 0, 'ext_Gg2': 4016558684.826368, 'ext_L2': 399214199111.6875, 'α0': 0.8570615805650336, 'β0': 10.571377552313043, 'bg0': 0.055919619564155226, 'bg1': 0.03855178206305363, 'bg2': 0.0004688508926126138}",833830.210731069,True
